UserID,Age,Income,EmploymentStatus,Occupation,EducationLevel,FamilySize,Location,RiskTolerance,SavingsAmount,InvestmentTypes,InvestmentAmount,DebtAmount,CreditScore,Expenses,ExpenseCategories,FinancialGoals,BudgetPlan,TransactionID,TransactionDate,TransactionAmount,TransactionType,MerchantCategory,PaymentMethod,PortfolioID,AssetClass,AssetValue,ReturnRate,Liquidity
265033,49,57766.99712699861,Unemployed,Equality and diversity officer,Master,1,Netherlands,Low,11738.382417691682,Mutual Funds,67334.76,14941.11,501,50157.06,Housing,Role between call member skin.,Maybe only way lot exactly economy.,18f54339-7fb1-4b78-acac-bc83297a2df3,2021-02-12,5560.57,Transfer,Food,Electronic,a6e164b7-017e-49a9-b426-4619183fdb5f,Mutual Funds,1732.37,-0.033,0.57
744966,27,52574.440933454855,Unemployed,Human resources officer,High School,5,Rwanda,Low,9592.38663449177,ETFs,26528.6,6243.22,756,85492.11,Housing,Of up pick soldier message.,Center ground however play sell.,adef9e22-667e-4df6-a1e1-97073a5ed725,2021-03-08,445.53,Transfer,Entertainment,Cash,26a459a3-d852-44b1-8e36-1eda947e23dd,Real Estate,14599.97,-0.078,0.04
422136,46,38185.88472525394,Employed,Public relations officer,Master,6,Turks and Caicos Islands,Medium,7479.100844961642,Cryptocurrency,15143.31,37145.59,682,41618.17,Entertainment,Between military type art.,Several speak modern seek edge hundred.,92375cbe-ab80-4f29-88cf-04bf18dbb4e9,2020-01-16,504.39,Credit,Food,Check,94cc7f96-7f7e-4fea-9434-32ddd8ed9f0f,Bonds,19077.21,-0.036,0.89
748503,52,78654.29886651589,Retired,Higher education lecturer,College,4,Brazil,High,11598.259129594886,Mutual Funds,81386.89,22718.37,569,65580.3,Entertainment,Movie condition consider yet.,Industry newspaper laugh along fight view.,e6993211-093a-4d1b-9a40-e2988efc372c,2023-03-26,9924.16,Transfer,Transportation,Credit Card,a56322b4-828a-4866-a786-3286d317cca8,ETFs,4010.27,-0.005,0.67
337004,48,78972.23217166563,Self-employed,Radiation protection practitioner,College,4,Micronesia,Medium,13401.080527252247,Bonds,73356.07,3520.14,789,76828.56,Housing,A senior main prevent red research.,Western million perform college low whatever.,9009dd66-7a46-47b8-b797-197bce075507,2022-04-29,3397.35,Debit,Transportation,Credit Card,b5a48dfa-1eec-41e8-9ace-eeb7070e6bc5,ETFs,49840.72,0.024,0.39
118622,40,43125.99672317197,Retired,Make,Bachelor,4,United States of America,High,12021.473774808488,Cryptocurrency,28259.97,48949.65,368,127329.13,Food,Chance author interview wall individual trip structure.,Wrong law east song indicate.,a86be449-743e-4319-94fd-c8b70a0d8ee7,2020-09-01,2364.1,Debit,Misc,Electronic,b867a072-79f3-4134-8720-b3723e62cad7,ETFs,11431.85,-0.172,0.3
615604,39,81232.55806366427,Student,Magazine features editor,PhD,4,Tajikistan,Medium,12183.692758667548,Cryptocurrency,19857.3,45525.31,489,92117.99,Food,Exactly school off seat stage join before.,Work gun what PM newspaper find.,bd3d80aa-4307-4dc1-88a4-dab275fd0f19,2020-07-06,5350.25,Credit,Food,Electronic,fd9741a5-817c-4e97-8143-9bae4b23c38e,Bonds,33200.79,0.03,0.33
825239,53,41190.98826636698,Student,Building surveyor,College,6,Bahamas,Low,10994.740733982473,Stocks,87586.39,17068.86,723,115912.97,Housing,Same do again.,Very measure black one.,878d518d-bacd-496e-93e9-0870c999d5d4,2021-02-08,8083.15,Credit,Housing,Check,684fd07b-e86b-4382-9f8c-74eaaa6c9ce8,Mutual Funds,31408.55,0.157,0.4
848546,66,58950.34528509115,Self-employed,"Horticulturist, commercial",None,1,Nauru,Low,7896.191031594733,Mutual Funds,95083.28,13605.14,418,67019.06,Housing,Serious style investment relate deal personal.,Skill fast husband company hear.,72077ae3-06f5-4ea6-bf23-0832c3f78fcb,2020-06-16,6039.13,Debit,Transportation,Electronic,fa0be8c6-cafe-4b36-b918-d14d4c74834a,Real Estate,17558.92,0.01,0.61
391482,52,38904.70724622338,Employed,"Administrator, arts",None,5,Montenegro,Medium,11818.159413124838,ETFs,85715.68,49397.97,340,33884.1,Healthcare,Education play deep race develop scene.,Enjoy production prepare.,763b5e12-365e-467f-b0f4-97a6281b0e7a,2020-11-16,2160.26,Credit,Housing,Credit Card,7189b2bf-aa43-4b47-8639-60902cee697e,Stocks,30389.4,0.076,0.47
211522,42,57118.203008260505,Student,Naval architect,Master,2,Dominica,Low,9939.555260769726,Cryptocurrency,74944.6,19075.09,537,111213.57,Education,Affect computer federal safe interview.,Hand song relationship direction strong less safe.,0efbd071-282e-4e60-8cc4-0cf59909d977,2023-07-19,5475.34,Transfer,Education,Check,f5cae4cc-6d93-4f68-8a88-80081a18c901,ETFs,18582.98,0.036,0.11
558943,47,63660.29443936084,Student,Financial manager,PhD,1,Turks and Caicos Islands,High,9362.254398112329,Real Estate,319.77,44555.84,507,141824.02,Housing,Hear board main wonder situation fast with.,Fast wonder energy lose part.,8f0c86a8-edd5-4f2d-a613-7dcd1e1867ec,2020-08-03,3755.0,Credit,Misc,Electronic,b52c483c-cf65-4011-b4a8-849cacc0fd2e,Bonds,46614.96,0.032,0.61
695736,38,42730.86521286678,Retired,Veterinary surgeon,None,4,Bahamas,Low,9054.398046114833,Stocks,6726.13,5641.88,450,94919.57,Entertainment,Expect player job nothing fast.,Wife special if both she before.,ae185f7e-da09-4652-8d92-ad9ce4266ced,2020-10-06,9426.11,Transfer,Food,Check,2d5e192c-5952-4210-9968-e74a49e42544,Stocks,42567.85,0.034,0.4
693906,30,81009.29638226973,Student,Games developer,None,6,Azerbaijan,Low,10521.779687616065,Real Estate,55773.72,23326.28,607,80819.36,Food,Smile likely sound national adult.,Book impact eight.,56188fac-8b51-4bf2-836c-2c7c68342e58,2023-05-01,5085.69,Transfer,Misc,Cash,8f17f6a5-5d42-44d7-b804-46f35f65759f,Stocks,16785.77,-0.043,0.32
775092,62,65545.08371084621,Employed,Graphic designer,High School,4,Vanuatu,High,12922.064902362421,Bonds,20854.7,29248.93,436,20290.22,Education,East force book conference.,Expert think write poor.,9f4248d2-8f3f-4966-81af-8e2e8ffd4489,2021-05-01,5819.26,Debit,Misc,Credit Card,35d93ed9-c9cb-438e-b1d8-9ab1affbecf6,Bonds,27353.2,0.191,0.91
532827,33,74799.53702642668,Student,"Psychologist, prison and probation services",High School,1,Malawi,High,10529.47226557617,Stocks,17811.5,43812.12,700,73180.87,Transportation,Brother street scene though in.,Policy program visit.,21d7d6af-8ea4-4d74-99f1-d27470d4692a,2020-06-15,8992.25,Transfer,Food,Electronic,c08818d3-5698-43e0-8809-a16401e85427,Cryptocurrency,40711.08,-0.133,0.75
429349,54,41654.46591024155,Student,Audiological scientist,None,5,Dominica,Medium,13431.592284783505,Real Estate,41815.93,34571.85,311,56926.78,Education,Drive stop country step.,Benefit operation worker attorney before quite.,da59f349-52eb-4c90-b565-902f1bf66dd2,2021-05-17,8037.25,Transfer,Housing,Electronic,37c355de-05c9-46ff-8ad7-c83d53e92ccc,ETFs,26742.68,-0.181,0.61
384656,42,37338.51202940033,Unemployed,Chief Strategy Officer,High School,5,American Samoa,Medium,7964.818435366097,ETFs,26307.38,39722.78,680,68557.66,Education,Would president serious authority.,Summer against land person product quickly half.,bdb2a189-c3fe-47d3-b181-50a22b9a636e,2021-12-19,2761.83,Transfer,Healthcare,Electronic,a3fb3237-fb17-4d32-966b-3e3283a2f86f,Bonds,12091.63,0.105,0.02
533389,32,65603.00293431235,Employed,Armed forces operational officer,None,3,Isle of Man,High,10071.36533918217,ETFs,38029.02,37922.98,361,22911.46,Healthcare,Sell design book.,Trade evidence exactly hundred soon.,10a2ba14-59f8-42dd-9a8a-1d1bcd184efb,2021-03-05,9614.49,Credit,Housing,Credit Card,bfc8f1f4-460b-44a8-b93b-1c4ed24e779d,Real Estate,14697.17,0.057,0.78
891250,67,38227.68560539604,Student,Event organiser,Bachelor,3,Liberia,Medium,13653.820595332621,Real Estate,58389.9,11231.67,822,140728.9,Misc,Enter attention four yeah cup be long.,Skill nature idea night order.,fd723e09-a7a4-4c95-90ae-b22f22855bbb,2020-03-21,3110.61,Debit,Education,Check,f969901d-bf99-4708-bb35-48ca9b8aae1f,Cryptocurrency,45670.77,-0.195,0.25
506308,44,75529.7706140737,Employed,Artist,High School,6,Pakistan,Low,13953.127995813844,Stocks,63771.46,5152.51,312,107358.39,Entertainment,Street sister of north agree.,Current Congress return three hundred miss.,5476818b-707c-4e62-ada6-aee2dac7a8a3,2023-09-01,535.15,Debit,Education,Credit Card,09c88038-2d36-4b3d-8140-0b5df5cd9510,Mutual Funds,7851.25,-0.169,0.8
260016,20,60782.73150632501,Employed,Audiological scientist,None,3,Peru,Low,6576.85087119998,Mutual Funds,48423.31,49880.27,415,130018.82,Food,Set old office oil deal head.,Court management pay write it senior lay bag.,90ae0b55-747f-4032-9659-b5a8aaffe605,2021-12-29,960.65,Debit,Transportation,Check,61b31f8b-ba3e-4aa8-9149-f5b5e25fb9fc,Cryptocurrency,22319.08,0.196,0.03
636854,38,41255.44266912964,Student,Printmaker,None,4,Senegal,High,6997.882171306474,Bonds,65694.1,30165.8,837,51152.77,Food,Reflect budget life out west that us science.,Check person plant PM.,a4c22f5f-f604-4623-bec8-345889c0b208,2020-08-31,5139.62,Transfer,Entertainment,Cash,e5d5a785-ad39-444e-a0ce-829f289893d7,ETFs,10007.23,-0.061,0.56
749275,65,67680.89202941627,Student,Personnel officer,Master,1,Greece,Low,6753.13480839287,Bonds,18006.43,29952.35,572,82755.23,Healthcare,Near measure yard but contain message home customer.,Activity wait answer lawyer page.,b4b71f02-3c52-457a-a59e-1627e74df0dd,2022-07-28,1682.05,Debit,Entertainment,Electronic,05315c55-8e5e-4348-8b4f-343b5b9e5a73,Mutual Funds,44205.57,0.118,0.71
620650,48,74177.92447239129,Employed,Records manager,PhD,6,Heard Island and McDonald Islands,Low,9093.879133909486,Cryptocurrency,30010.06,18127.47,843,67014.71,Education,Every support spring education both boy.,Hand who enter.,fd733a77-1dea-4cd3-bae3-242fa3884530,2022-07-26,7540.17,Debit,Food,Check,0d764840-cbc7-438a-89d5-42a333d8a356,ETFs,31244.59,0.078,0.49
826859,63,72247.58267143415,Retired,"Scientist, research (medical)",Bachelor,6,Brunei Darussalam,Medium,13720.959857499683,ETFs,23189.33,43468.06,309,114600.34,Education,Concern choice us million.,Project stay later.,4acdd92a-57e6-451b-ace8-062bdd7bac94,2021-07-08,1625.97,Transfer,Housing,Credit Card,bd0e08c1-f536-473a-9ae2-ccd17f8d1128,Cryptocurrency,5441.65,-0.154,0.02
304106,69,65875.35765293044,Retired,Product manager,PhD,1,Niger,Medium,6762.2909718242045,Stocks,29211.59,33245.53,610,126141.63,Food,Ago participant very interview home hospital.,Address especially tend point third support improve.,1c990ccd-ff2a-4550-b1a0-f6fe5ae6cedb,2023-05-12,540.69,Transfer,Transportation,Credit Card,6f62c5a4-3d38-47da-a753-1a775d2dd54c,Stocks,8738.65,-0.111,0.3
476676,42,43807.209590719154,Employed,Diagnostic radiographer,Bachelor,3,Tokelau,High,8208.29923989389,Cryptocurrency,48506.0,41835.46,440,98266.91,Housing,Hold call through.,Reveal rock network lay.,44789126-2025-4252-9e63-05d0982659e6,2021-11-08,5512.45,Debit,Misc,Check,47c2e8ff-5635-4c3a-a095-9b4884207671,Mutual Funds,24783.27,0.193,0.34
204622,42,70427.45116085013,Employed,Television/film/video producer,Master,5,Anguilla,Medium,8764.871496270016,Stocks,79674.62,48162.22,627,118922.58,Transportation,Different table ready price film down.,Nation PM item black.,c92fbb30-6bbc-4012-8738-6b3da91af02b,2020-11-19,6150.8,Debit,Transportation,Electronic,64c26e9f-3905-4e3b-b421-88c8d5d0b4ba,Real Estate,47612.65,-0.122,0.66
647219,60,60553.017991961795,Retired,"Therapist, occupational",Master,3,Armenia,Medium,9669.336926870888,Cryptocurrency,39221.01,21083.71,549,57248.85,Healthcare,Successful technology nature arm group option.,Allow daughter reason seven.,e4f964ce-b805-4bba-a02d-9aceea6cd937,2021-07-09,5367.01,Credit,Housing,Cash,2f8ccab3-f15b-4d60-b9df-af4dee777894,ETFs,30411.7,0.168,0.11
735054,68,54480.499909419625,Retired,Illustrator,PhD,1,Kenya,Low,7816.401319797023,Bonds,35712.79,31903.0,791,78932.57,Food,None garden marriage direction by turn.,Chance thank wonder crime sit bit population everybody.,89816c92-cd7f-433f-bf60-3dae67bba146,2022-04-20,6253.1,Transfer,Housing,Cash,37bdd1b6-9e69-4ff9-86cc-555efe92b4fe,Mutual Funds,41631.79,0.121,0.96
937232,70,65125.96314383826,Unemployed,Academic librarian,Master,4,El Salvador,Medium,11329.391148260242,Bonds,48095.91,43258.36,518,65369.52,Entertainment,At recently everybody community heart help sign argue.,Fast generation over them gas style.,35034a0d-075d-4974-9d35-dffa61087a99,2022-11-16,8386.99,Transfer,Housing,Cash,b4346e86-3404-4856-9869-b889400f38b3,Mutual Funds,2295.7,-0.103,0.45
495934,59,82297.92282068144,Retired,Holiday representative,College,3,Somalia,Low,7649.7892612024925,Cryptocurrency,9653.32,14010.18,493,70951.97,Entertainment,Concern challenge far bar.,Maybe play where need early.,7c4757df-984b-4057-9d53-48f9aca5d88b,2021-02-26,2287.16,Debit,Education,Electronic,a44f6fd2-5bb1-42c1-ad0c-8d5e24806e47,Real Estate,5263.63,-0.012,0.05
264377,27,69234.05306676177,Retired,"Conservator, furniture",None,6,Cote d'Ivoire,High,7739.548335834598,Cryptocurrency,11236.74,36202.62,786,120702.47,Transportation,This maintain thank operation could court huge central.,Approach page mention wear be.,7c37941e-0ce1-4945-b67d-20020146d7ab,2023-05-17,6625.19,Transfer,Education,Credit Card,a74c978e-e329-41c7-9402-dbc52ba73bbc,ETFs,23736.53,0.144,0.55
252328,49,58291.63128836798,Self-employed,Psychiatrist,College,2,Trinidad and Tobago,Low,13022.576631776834,Bonds,88089.52,13793.28,789,16490.18,Food,Before create relationship option movement bill green peace.,Base exist entire ability southern even.,eb65f103-0b3e-4def-b17c-19305faa4dbd,2021-01-04,1555.72,Debit,Entertainment,Electronic,c4ff97b2-a9c6-47b6-9873-3763859bbbbb,Cryptocurrency,46452.95,-0.068,0.74
453185,20,49091.63363358432,Student,Chief Technology Officer,High School,2,United States Virgin Islands,Medium,9996.45702711677,Cryptocurrency,75496.11,12583.54,790,107116.09,Healthcare,Together stuff just spend establish son.,Relationship kind piece range member.,4c6534d7-4e74-4de8-ba49-0ab05fe651dc,2020-08-12,2520.37,Debit,Education,Electronic,954b5ea8-17b8-4ee8-bbd9-b227f2b1b301,Real Estate,9664.84,0.031,0.37
262742,26,64509.05284385633,Unemployed,Computer games developer,Master,5,Malaysia,High,8434.709847384229,Bonds,28727.14,25391.18,519,26311.77,Housing,Floor machine space magazine thank strong space.,Season religious plant Congress leave.,74199e43-2ede-4c81-80ca-e9ff2cd69fe6,2020-02-16,2774.97,Transfer,Healthcare,Check,1cdee4f6-bfca-4a3a-aded-664d45777639,Bonds,6841.95,0.102,0.57
574314,50,63426.82945986119,Unemployed,Lexicographer,PhD,1,Jamaica,High,11778.0667439283,Real Estate,96936.21,20982.27,401,28030.1,Education,Pretty every sister ever.,Whole safe thousand not because realize week.,09bd51da-5bb8-4611-8543-1a868cae447d,2022-08-22,4873.26,Debit,Misc,Electronic,d98dfebb-2ef8-4a57-ba61-f5f9fc658ded,Stocks,34540.35,-0.182,0.19
915780,55,58870.95892725455,Employed,"Pilot, airline",None,4,Australia,Low,12362.031389401887,Real Estate,32539.7,41814.81,476,119242.95,Food,Ahead high we little law director.,Nation that mention black song range seven support.,8fc83c02-4374-4259-a905-e5213d3f3fa0,2022-10-16,2788.33,Debit,Education,Credit Card,04f67edd-c74d-4b58-874b-7f2d90beabcd,Real Estate,29926.67,0.076,0.99
443205,39,71974.08343056212,Self-employed,Osteopath,None,6,Cyprus,Medium,13598.78971074091,Cryptocurrency,66241.82,49154.33,697,12515.64,Entertainment,Always ready marriage live.,Modern fact those image sort else music.,f3593a0f-2c36-4bc9-b7d2-e1ffa3bef5d8,2022-08-06,2115.01,Debit,Transportation,Cash,d315bb64-f63a-4a28-aec9-3d1858994397,Bonds,45092.51,0.134,0.14
762528,24,43652.42739573151,Student,Transport planner,High School,2,Rwanda,Low,9045.481041363506,Real Estate,11581.92,4154.67,372,15902.19,Education,Former chair necessary appear behavior.,Young term subject well compare add.,95549728-97fb-4455-9594-1bcf793fc07e,2023-04-04,1317.66,Debit,Housing,Check,7c77fd1a-119d-4661-bb12-c676c804e921,Real Estate,19740.04,-0.103,0.39
523855,46,57098.606643888226,Unemployed,Holiday representative,PhD,3,Taiwan,Medium,12439.36142435537,Cryptocurrency,46473.59,5056.55,449,37011.4,Education,Activity project stop news blue attack social.,When store machine there statement we.,15cb0005-9ebc-447e-b1c9-4011005e249a,2022-06-09,7493.31,Debit,Healthcare,Electronic,f1bc0e02-7e5c-46b3-9939-91aad247f043,Cryptocurrency,11285.89,0.069,0.95
158391,24,66330.52401607855,Retired,Market researcher,Bachelor,6,Afghanistan,Low,6792.5654547784525,Real Estate,31890.6,40299.57,430,148636.16,Misc,Might data star sing probably hundred industry.,Again anyone allow hair few able fill.,bb3afe54-eb81-447a-96ab-58d94373654a,2023-07-14,5249.48,Debit,Food,Credit Card,d191add5-eeb5-4775-bba1-4699822af5bd,Real Estate,43063.46,0.041,0.46
104380,51,78180.29854036919,Retired,"Programmer, applications",None,4,Mongolia,Low,10095.73888707876,Mutual Funds,11353.63,12137.21,822,82835.92,Transportation,See establish which ask sometimes there woman.,Military article difference man box first certain.,329c90a9-588b-4a8f-af48-f95903b1cf41,2023-12-21,1097.95,Credit,Food,Electronic,cfd8a640-a62e-4f30-8d9e-1774d709a0af,Cryptocurrency,41876.43,0.1,0.18
273993,47,38869.68928371722,Retired,Microbiologist,Bachelor,1,Romania,Medium,12129.436030965178,ETFs,69696.86,24748.8,448,38445.51,Misc,Strong teacher scientist talk use PM recent.,Everything listen perhaps note expect arm morning.,9ac30032-5e45-4087-b90d-f46a334e1c67,2020-11-30,4215.18,Transfer,Transportation,Cash,d8c4b4f7-0af5-48fa-bfb6-6fecd7e42d2e,ETFs,20414.54,-0.051,0.96
233583,18,44318.309384428816,Student,Armed forces logistics/support/administrative officer,PhD,6,Tunisia,Medium,6690.089111016954,Bonds,70481.88,29554.22,369,64682.56,Healthcare,Herself environmental past list.,Leg say myself before there success.,89dfc30d-da2d-46ab-9ecc-7b4d218da04d,2020-12-29,9534.91,Credit,Transportation,Cash,97c000a9-9f57-4010-858c-1374cb8dd8b6,Cryptocurrency,49323.92,0.111,0.92
361946,64,54452.93590671033,Unemployed,Communications engineer,None,6,Macao,Low,10948.530838051978,Mutual Funds,77368.18,33281.42,789,133835.54,Housing,Many center yes current able.,Senior south this race strong seem report.,45b22af6-7099-4872-b2ac-8bcbd08b5210,2023-06-05,3599.66,Transfer,Misc,Credit Card,f197d81a-b2be-4ede-b2e7-3d7b89372dee,Real Estate,41150.93,0.001,0.07
139169,27,69783.99066726354,Student,Environmental manager,College,3,Haiti,High,12310.863330409715,Mutual Funds,48373.87,5198.27,825,22373.16,Food,Character third science forget including.,Model only concern.,6783a2f8-614a-4616-a83f-bb0ad7d839d0,2020-06-16,6024.83,Transfer,Food,Check,26b6c7f8-c16a-40ce-a2ac-b0574ecd9bfa,Real Estate,37824.69,-0.063,0.25
235936,44,50713.60682058029,Employed,Database administrator,Master,4,South Africa,Medium,12942.766348853598,Mutual Funds,80472.13,39046.1,374,131972.93,Misc,Here sing large low.,Attorney raise teacher trial bed high dream wear.,802abca3-8229-4d23-b52d-7b440867394d,2023-07-04,1963.63,Debit,Misc,Cash,c96910c4-47e6-4519-b4b7-105e8ce9b913,Cryptocurrency,48587.65,-0.032,0.9
335357,59,77793.0377390515,Employed,Mining engineer,PhD,1,Seychelles,Low,7853.777898506691,Real Estate,48917.44,35426.45,468,13817.73,Misc,Consumer surface short company.,Increase model tell within soldier society.,f44b0303-64e3-430f-a2ff-b2bfcb921821,2022-11-17,103.07,Transfer,Healthcare,Electronic,8111229c-3083-48e1-9dda-36f4d8f07093,Mutual Funds,6934.39,0.187,0.73
400909,27,78478.06820832791,Self-employed,Gaffer,Bachelor,6,Gambia,Medium,8666.738353827926,ETFs,41200.29,28033.54,552,31558.85,Transportation,His worry serious because happy where actually.,Radio two other sing.,565ed5b4-79a4-4616-9f80-eaf752fd3be8,2021-04-26,1266.2,Credit,Education,Check,c4199aa7-a11a-4cc8-a9d7-d24507ee6f13,Real Estate,12300.78,0.147,0.78
140845,22,49171.0150254276,Employed,Exhibition designer,College,4,Barbados,High,9098.04159118796,Stocks,23486.0,41870.6,723,73788.03,Food,Hot and matter should history study my.,Sing role environmental choose rather old.,212bd6d0-8dfe-4d6d-ad93-cb1c0cc62394,2022-10-18,6273.4,Transfer,Housing,Cash,d499674c-f322-4d9c-9408-b098dd9ad90c,Stocks,8687.68,0.072,0.34
490364,48,73327.8993445812,Unemployed,"Editor, magazine features",PhD,6,Indonesia,High,8212.772885947865,Cryptocurrency,29093.02,18791.12,670,54852.95,Housing,Store stand in serve appear expect never.,Surface appear artist air loss worker.,0a4108eb-ed8f-48fa-90ec-03e56a0b1d00,2021-06-16,131.44,Debit,Housing,Electronic,d8b8b9dd-7d63-4ba4-b5a4-354056f7340c,Mutual Funds,3212.73,0.167,0.17
500809,68,81328.79904610474,Unemployed,"Surveyor, land/geomatics",None,2,Bhutan,High,9049.804824992527,Cryptocurrency,50748.74,25948.34,530,114322.58,Housing,Same challenge miss market official investment.,List sometimes behind most.,849f7379-acd8-4cd1-ad39-84651c1106da,2021-05-31,362.12,Credit,Healthcare,Check,cb352568-0b84-4fbe-b599-11d7cc2b517e,Real Estate,27050.3,0.019,0.8
879677,34,48755.375773512074,Unemployed,Location manager,Master,2,Bahamas,Medium,10033.999222799988,ETFs,88981.06,46262.15,568,23992.4,Transportation,Item machine long network condition.,Mission forward approach on assume discuss.,c53a746d-dae3-48b3-b440-2d93ec56b24d,2022-09-10,2079.37,Transfer,Entertainment,Check,d1e220c7-3939-4bfd-a209-476917a17249,Cryptocurrency,46943.43,0.132,0.14
590836,39,52790.23805525595,Retired,"Horticulturist, commercial",College,1,El Salvador,Low,10923.702894478622,Bonds,78282.79,19129.36,716,34571.14,Housing,West soon next not interview policy science.,Goal election back church meeting mind level.,b96cc6ba-828f-4dec-a4c5-38680d045e08,2020-01-17,508.03,Credit,Education,Cash,523fcfaa-e6d7-4159-b057-758cfbba9553,Real Estate,18556.3,-0.139,0.11
573545,57,81389.95290517164,Retired,Web designer,Master,2,Nicaragua,Low,10758.789961243701,Bonds,6080.33,30083.12,361,40604.57,Misc,Work whether change fall.,Lawyer draw indeed yes sit range.,dd114b2f-1ae4-43f7-9572-867ac72c7663,2020-03-13,9371.11,Transfer,Healthcare,Electronic,266b367d-2ba2-4784-bfea-a88cc9de11de,ETFs,10062.38,0.14,0.57
994556,62,74681.23683683755,Unemployed,Senior tax professional/tax inspector,None,1,Macao,Medium,8400.76238372578,Real Estate,77179.87,29517.15,742,135649.11,Healthcare,Option specific wait support official job threat.,Tax arm just tell huge.,cc9649d0-2334-4f8c-a27d-4e606193b65f,2023-12-28,6959.09,Credit,Transportation,Credit Card,526738f4-8007-4c54-a6ed-15baa0dd327f,Stocks,3209.08,0.2,0.93
989199,43,44264.39201160679,Employed,Rural practice surveyor,PhD,6,Italy,Low,9620.244881787386,Real Estate,26160.53,39680.0,343,59811.35,Education,Standard reduce interview country.,Republican film image often face down.,0ec8f82b-b052-4a9c-97c1-1466f6cb692c,2020-04-27,2190.96,Credit,Housing,Check,edac0067-5cfc-453f-bcd0-4d34230c832f,Real Estate,5665.76,-0.113,0.03
207043,59,81650.16192129705,Employed,"Designer, ceramics/pottery",None,5,Maldives,Medium,12331.791872231672,Stocks,31761.84,47703.57,628,124435.68,Entertainment,Check grow why group early happy value small.,Great authority push material ok weight reveal.,42db65ce-98d1-4c74-8d94-0b2e5191ef00,2022-01-30,1312.87,Credit,Education,Electronic,20c42d35-05b6-4742-bdea-4da2aed11608,Cryptocurrency,29666.89,0.053,0.71
293412,23,36665.49937227374,Self-employed,"Surveyor, mining",College,2,Myanmar,High,8829.900704465093,Bonds,39137.84,28781.28,704,81270.61,Education,Military consumer spring method that to learn.,The by strong group pick.,0a198bce-18d5-4426-aac0-c3db042ca01a,2022-08-26,7169.68,Debit,Food,Electronic,45cf3f7b-2d92-45c7-a338-d16d4dc82c31,Real Estate,6205.9,-0.142,0.46
476885,39,48856.77402012626,Student,Physiotherapist,None,4,Comoros,Medium,5945.712443948309,Real Estate,44195.15,5873.67,328,35676.55,Healthcare,Involve company quite oil take region.,Full right to themselves before.,7b0abb80-e1c6-44c6-a764-bbaf52d7363a,2023-01-03,4980.77,Debit,Food,Credit Card,8184d2b5-78b0-4654-95c9-cbdb0c0903a7,Mutual Funds,12728.62,-0.071,0.79
182640,61,49719.37217758954,Self-employed,Retail merchandiser,High School,4,Russian Federation,High,12491.108742483926,Cryptocurrency,39867.95,38201.53,497,90085.81,Food,Would chair learn song.,Among to billion.,e5cd115d-1610-43db-8ddc-4ec63430732d,2023-03-11,8505.01,Transfer,Misc,Check,b4d70a70-a856-4f2c-8349-51778d526ba0,Mutual Funds,12932.41,0.184,0.51
791321,52,52350.68347737434,Student,Cabin crew,Master,1,Rwanda,Low,11232.523892160025,ETFs,91236.87,18035.04,682,77954.06,Transportation,Happen defense return law painting success class give.,Close claim son wonder reflect give.,88a21f4a-c85c-4b97-a654-f868f14b489f,2023-01-24,1272.79,Debit,Transportation,Cash,1679ccbb-7633-48f7-8ac7-a704f1c9060f,Stocks,19309.92,-0.063,0.14
486885,42,63192.9068307569,Employed,Gaffer,None,5,Greenland,High,12788.455303625622,Stocks,26831.72,33630.47,700,128640.44,Misc,Partner yeah fight total respond word policy.,Through executive treatment sign most.,54de7251-eecc-4432-a4ef-2a7d4b87518a,2020-11-21,8758.23,Transfer,Healthcare,Check,4d7664fc-1ba1-4eeb-98c2-a79cd5fc9254,Mutual Funds,12058.95,-0.025,0.84
643851,38,38614.62651968507,Unemployed,Community pharmacist,None,6,Japan,Medium,8411.424516218829,Stocks,72818.68,45189.48,760,69426.3,Housing,On require maybe your wish.,Pretty suffer nice mind enjoy.,f6fb67c5-4a4a-4a36-98a1-fc10d50c15c8,2024-01-02,2437.75,Credit,Entertainment,Check,7a35b864-4ecf-4d91-9927-5b1e9e96a91f,Real Estate,30605.57,-0.091,0.6
691252,58,43697.25686598705,Retired,Commercial/residential surveyor,PhD,3,Comoros,High,8124.018098380315,Bonds,33984.16,21091.47,530,88591.92,Healthcare,Member speak ahead guy feel.,Short performance accept.,94c062b3-7d79-40d3-9dc3-4078ad35f2e1,2020-08-22,7178.81,Credit,Housing,Cash,b36d9d10-d365-4d90-ac9b-88a2e7cad098,Cryptocurrency,5152.88,0.133,0.2
872358,63,59017.40189352005,Self-employed,"Designer, television/film set",High School,4,Mozambique,Medium,6918.192959802613,Mutual Funds,81852.46,19687.25,430,136338.5,Education,Far price say size level political.,Best anyone remember common already day.,5565a19a-79d0-4df9-bda2-7e3b7d1141f4,2021-09-20,415.25,Transfer,Healthcare,Check,f79cbb90-2401-4b38-95c2-f284c939091f,Cryptocurrency,4027.91,0.08,0.99
145591,66,43594.23176278824,Self-employed,Water engineer,Master,5,Seychelles,High,11153.504528593417,Real Estate,30851.06,37215.49,790,96965.01,Transportation,Trade go represent south.,Nothing beat back performance kitchen dream evening.,15457dfc-345b-482f-9b71-b76c4d6c28a0,2023-05-23,7768.68,Transfer,Education,Electronic,f3ab9f37-c17f-4438-b98a-16fce51c64d7,Bonds,3848.61,-0.126,0.55
